Admin2,,,,,,,,,,,,,,,,,,,,
Province/State,Andalusia,Aragon,Asturias,Baleares,C. Valenciana,Canarias,Cantabria,Castilla - La Mancha,Castilla y Leon,Catalonia,Ceuta,Extremadura,Galicia,La Rioja,Madrid,Melilla,Murcia,Navarra,Pais Vasco,Unknown
Country/Region,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain,Spain
03-19-2021,473919,101967,42858,54598,366928,42082,22581,161507,194305,482401,4655,65689,103204,23597,553103,7287,103959,47435,136971,0
03-20-2021,473919,101967,42858,54598,366928,42082,22581,161507,194305,482401,4655,65689,103204,23597,553103,7287,103959,47435,136971,0
03-21-2021,473919,101967,42858,54598,366928,42082,22581,161507,194305,482401,4655,65689,103204,23597,553103,7287,103959,47435,136971,0
03-22-2021,477133,102442,43226,54789,367426,42891,22722,161992,194978,485412,4716,65904,103794,23700,556061,7399,104141,47806,138352,0
03-23-2021,477767,102539,43338,54825,367452,43132,22773,162205,195169,486807,4728,65981,103889,23716,557570,7431,104219,47931,138727,0
03-24-2021,477767,102539,43338,54825,367452,43132,22773,162205,195169,486807,4728,65981,103889,23716,557570,7431,104219,47931,138727,0
03-25-2021,479903,102859,43566,54960,367831,43611,22869,162547,195696,489030,4752,66173,104200,23794,561253,7496,104364,48277,139761,0
03-26-2021,481195,103019,43729,55005,368003,43804,22985,162762,195937,490581,4767,66247,104318,23840,562928,7523,104465,48495,140335,0
03-27-2021,481195,103019,43729,55005,368003,43804,22985,162762,195937,490581,4767,66247,104318,23840,562928,7523,104465,48495,140335,0
03-28-2021,481195,103019,43729,55005,368003,43804,22985,162762,195937,490581,4767,66247,104318,23840,562928,7523,104465,48495,140335,0
03-29-2021,484006,103424,44034,55248,368350,44238,23120,163171,196582,494300,4810,66397,104678,23950,566108,7579,104611,48923,141721,0
03-30-2021,484137,103557,44153,55309,368361,44440,23182,163464,196960,494914,4836,66585,104834,23996,567853,7623,104679,49119,142136,0
03-31-2021,485919,103778,44309,55366,368576,44667,23248,163654,197283,496697,4863,66694,104991,24044,569915,7657,104800,49289,142768,0
04-01-2021,485919,103969,44440,55417,368776,44884,23248,164010,197699,498429,4896,66791,105153,24104,572428,7700,104907,49453,143254,0
04-02-2021,485919,103969,44440,55417,368776,44884,23248,164010,197699,498429,4896,66791,105153,24104,572428,7700,104907,49453,143254,0
04-03-2021,488289,104216,44665,55499,369184,45203,23437,164201,198123,499694,4944,67030,105431,24197,573765,7728,104977,49805,144503,0
04-04-2021,488289,104216,44665,55499,369184,45203,23437,164201,198123,499694,4944,67030,105431,24197,573765,7728,104977,49805,144503,0
04-05-2021,490997,104482,44835,55591,369335,45556,23537,164400,198653,502557,4997,67187,105633,24260,574667,7769,105085,50136,145489,0
04-06-2021,491973,104706,44929,55622,369378,45771,23593,164615,199096,503176,5033,67281,105765,24285,577131,7807,105187,50331,145982,0
04-07-2021,493633,105074,45048,55689,369511,46006,23658,165090,199534,503955,5066,67391,105938,24338,580063,7864,105244,50555,146666,0
04-08-2021,496109,105388,45186,55770,369796,46233,23719,165563,200022,504858,5111,67503,106080,24425,582800,7911,105383,50788,147437,0
04-09-2021,498267,105701,45348,55841,369958,46558,23820,165922,200456,507468,5154,67642,106284,24482,585215,7950,105490,51098,148154,0
04-10-2021,498267,105701,45348,55841,369958,46558,23820,165922,200456,507468,5154,67642,106284,24482,585215,7950,105490,51098,148154,0
04-11-2021,498267,105701,45348,55841,369958,46558,23820,165922,200456,507468,5154,67642,106284,24482,585215,7950,105490,51098,148154,0
04-12-2021,503832,106280,45668,55986,370374,47183,24053,166697,201323,512503,5227,67924,106816,24622,589146,8044,105641,51730,150306,0
04-13-2021,503832,106472,45784,56067,370453,47394,24153,167164,201723,513461,5253,68022,106999,24667,591295,8069,105775,51918,151046,0
04-14-2021,506093,106800,45977,56115,370606,47590,24232,167498,202141,515565,5299,68157,107161,24728,593799,8107,105832,52141,152049,0
04-15-2021,507933,107055,46131,56164,370828,47797,24298,167828,202542,517270,5311,68287,107367,24775,596500,8138,105903,52339,152961,0
04-16-2021,510306,107346,46255,56220,371042,48076,24431,168293,202967,519434,5326,68377,107616,24886,598783,8173,105980,52539,153876,0
04-17-2021,510306,107346,46255,56220,371042,48076,24431,168293,202967,519434,5326,68377,107616,24886,598783,8173,105980,52539,153876,0
04-18-2021,510306,107346,46255,56220,371042,48076,24431,168293,202967,519434,5326,68377,107616,24886,598783,8173,105980,52539,153876,0
04-19-2021,514494,108027,46537,56351,371466,48630,24739,169130,203815,523632,5375,68614,108170,25012,603519,8219,106144,52991,156011,0
04-20-2021,526550,111995,47727,57938,381533,50317,27135,175923,212934,550447,5549,71372,117519,28208,646631,8362,108406,57064,173014,0
04-21-2021,517758,108559,46802,56436,371737,48980,24938,169916,204644,526279,5400,68798,108509,25147,608623,8272,106306,53360,157868,0
04-22-2021,519614,108892,46903,56495,371948,49198,25044,170368,205025,528938,5417,68891,108735,25246,611198,8305,106401,53543,158853,0
04-23-2021,521644,109179,47027,56554,372129,49359,25163,170743,205416,532597,5433,69004,109009,25344,613627,8350,106492,53737,159843,0
04-24-2021,521644,109179,47027,56554,372129,49359,25163,170743,205416,532597,5433,69004,109009,25344,613627,8350,106492,53737,159843,0
04-25-2021,521644,109179,47027,56554,372129,49359,25163,170743,205416,532597,5433,69004,109009,25344,613627,8350,106492,53737,159843,0
04-26-2021,525248,109759,47337,56669,372653,49772,25469,171622,206057,537214,5459,69182,109604,25487,617378,8422,106700,54177,162146,0
04-27-2021,526688,110056,47415,56722,372784,49935,25599,171930,206509,538002,5469,69254,109754,25547,619775,8436,106795,54321,162912,0
04-28-2021,527955,110409,47512,56787,372990,50068,25686,172283,206888,540460,5479,69336,109973,25621,622317,8463,106838,54479,162936,0
04-29-2021,529434,110777,47615,56838,373196,50240,25786,172691,207277,542672,5484,69430,110213,25684,624544,8479,106913,54662,164551,0
04-30-2021,530807,111152,47726,56923,373370,50387,25919,173111,207630,544717,5486,69524,110429,25738,626826,8491,107011,54809,165429,0
05-01-2021,530807,111152,47726,56923,373370,50387,25919,173111,207630,544717,5486,69524,110429,25738,626826,8491,107011,54809,165429,0
05-02-2021,530807,111152,47726,56923,373370,50387,25919,173111,207630,544717,5486,69524,110429,25738,626826,8491,107011,54809,165429,0
05-03-2021,533648,111937,47917,57072,373711,50757,26215,173946,208275,548039,5495,69738,110896,25925,630152,8521,107152,55181,167184,0
05-04-2021,534624,112122,47987,57107,373833,50900,26298,174228,209849,547067,5496,69811,111043,25959,630929,8538,107224,55307,167848,0
05-05-2021,535842,112472,48038,57158,373978,51060,26367,174556,208904,548682,5497,69876,111230,26044,632785,8555,107320,55417,168539,0
05-06-2021,537048,112799,48087,57199,374145,51210,26436,174923,209218,550539,5497,69933,111459,26090,634884,8569,107382,55555,169147,0
05-07-2021,538561,113058,48149,57267,374314,51330,26507,175319,209566,552390,5498,69996,111690,26136,636927,8607,107478,55684,169763,0
05-08-2021,538561,113058,48149,57267,374314,51330,26507,175319,209566,552390,5498,69996,111690,26136,636927,8607,107478,55684,169763,0
05-09-2021,538561,113058,48149,57267,374314,51330,26507,175319,209566,552390,5498,69996,111690,26136,636927,8607,107478,55684,169763,0
05-10-2021,541206,113582,48292,57375,374593,51620,26658,175949,210159,555494,5496,70135,112226,26229,639786,8646,107643,55960,171072,0
05-11-2021,542162,113730,48341,57435,374686,51741,26709,176256,210479,555893,5497,70185,112377,26264,641213,8671,107711,56042,171465,0
05-12-2021,543433,113945,48388,57474,374812,51931,26755,176469,210713,557345,5497,70271,112590,26309,642693,8692,107779,56107,171964,0
05-13-2021,544743,114183,48444,57504,374940,52110,26802,176797,210956,558400,5497,70339,112745,26349,644254,8703,107858,56194,171977,0
05-14-2021,546340,114400,48496,57529,375084,52229,26849,177114,211249,559242,5500,70421,112942,26384,645537,8711,107983,56267,172807,0
05-15-2021,546340,114400,48496,57529,375084,52229,26849,177114,211249,559242,5500,70421,112942,26384,645537,8711,107983,56267,172807,0
05-16-2021,546340,114400,48496,57529,375084,52229,26849,177114,211249,559242,5500,70421,112942,26384,645537,8711,107983,56267,172807,0
05-17-2021,548922,114799,48624,57637,375463,52581,26923,177114,211784,561602,5502,70578,113354,26462,647654,8740,108112,56469,173732,0
05-18-2021,549867,114931,48672,57665,375597,52709,26964,177114,212038,561922,5502,70635,113466,26480,648907,8761,108183,56531,174026,0
05-19-2021,550890,115185,48720,57702,375737,52815,27003,177535,212355,563281,5503,70716,113598,26525,650374,8768,108308,56607,174362,0
05-20-2021,552301,115424,48795,57728,375906,52991,27029,177735,212615,564400,5512,70787,113777,26555,651545,8782,108434,56665,174703,0
05-21-2021,553521,115657,48856,57765,376072,53147,27058,177811,212902,565150,5513,70853,113985,26594,652784,8797,108546,56736,174710,0
05-22-2021,553521,115657,48856,57765,376072,53147,27058,177811,212902,565150,5513,70853,113985,26594,652784,8797,108546,56736,174710,0
05-23-2021,553521,115657,48856,57765,376072,53147,27058,177811,212902,565150,5513,70853,113985,26594,652784,8797,108546,56736,174710,0
05-24-2021,556181,116057,48993,57854,376334,53454,27161,177995,213939,567338,5518,70995,114480,26684,654083,8821,108740,56873,175933,0
05-25-2021,557100,116179,49034,57890,376450,53550,27204,179323,214203,567639,5533,71068,114577,26734,655432,8842,108830,56932,176182,0
05-26-2021,558363,116335,49103,57929,376638,53661,27236,179456,214476,568402,5540,71138,114712,26817,656516,8851,108940,56985,176557,0
05-27-2021,559835,116492,49129,57969,376848,53802,27284,179709,214712,569271,5549,71190,114854,26841,657579,8866,109021,57078,176883,0
05-28-2021,561329,116629,49185,57992,377001,53920,27327,180043,215002,570274,5552,71240,115016,26871,658595,8876,109146,57156,177223,0
05-29-2021,561329,116629,49185,57992,377001,53920,27327,180043,215002,570274,5552,71240,115016,26871,658595,8876,109146,57156,177223,0
05-30-2021,561329,116629,49185,57992,377001,53920,27327,180043,215002,570274,5552,71240,115016,26871,658595,8876,109146,57156,177223,0
05-31-2021,564320,116954,49350,58092,377398,54180,27416,180756,215504,571010,5594,71374,115325,27019,660150,8902,109289,57343,178085,0
06-01-2021,565607,117085,49425,58130,377563,54254,27448,180839,215803,571630,5601,71449,115418,27064,660999,8915,109364,57410,178415,0
06-02-2021,566962,117234,49466,58165,377746,54385,27500,180858,216055,572784,5618,71504,115510,27121,661837,8926,109418,57502,178746,0
06-03-2021,568609,117388,49521,58210,377951,54526,27524,181027,216318,573716,5631,71560,115619,27219,662700,8934,109496,57581,179057,0
06-04-2021,570085,117530,49569,58247,378146,54656,27562,181192,216560,574680,5631,71638,115715,27261,663438,8943,109570,57638,179349,0
06-05-2021,570085,117530,49569,58247,378146,54656,27562,181192,216560,574680,5630,71638,115715,27261,663438,8943,109570,57638,179349,0
06-06-2021,570085,117530,49569,58247,378146,54656,27562,181192,216560,574680,5630,71638,115715,27261,663438,8943,109570,57638,179349,0
06-07-2021,572997,117790,49702,58356,378562,54938,27631,181693,216957,576391,5664,71757,115944,27384,664728,8954,109688,57790,179985,0
06-08-2021,574032,117866,49742,58394,378727,55055,27658,181787,217155,576958,5664,71823,116038,27424,665284,8968,109726,57835,180206,0
06-09-2021,575217,117975,49821,58431,378941,55193,27690,181968,217359,577948,5667,71872,116113,27466,665991,8978,109793,57892,180431,0
06-10-2021,576827,118076,49872,58467,379132,55346,27710,182174,217548,588250,5669,71914,116202,27485,666555,8979,109820,57944,180647,0
06-11-2021,578301,118188,49944,58511,379315,55490,27735,182358,217746,588824,5678,71964,116306,27527,667092,8979,109896,58004,180865,0
06-12-2021,578301,118188,49944,58511,379315,55490,27735,182358,217746,588824,5678,71964,116306,27527,667092,8979,109896,58004,180865,0
06-13-2021,578301,118188,49944,58511,379315,55490,27735,182358,217746,588824,5678,71964,116306,27527,667092,8979,109896,58004,180865,0
06-14-2021,581025,118360,50085,58596,379715,55865,27800,182769,218056,590035,5689,72082,116530,27600,668129,8984,110047,58142,181365,0
06-15-2021,582285,118428,50133,58629,379849,55995,27831,182848,218238,590656,5691,72116,116599,27636,668561,8985,110085,58178,181501,0
06-16-2021,583317,118514,50181,58673,380057,56162,27857,182942,218436,591539,5692,72181,116670,27678,669112,8987,110158,58240,181644,0
06-17-2021,584752,118606,50213,58698,380265,56322,27874,183111,218544,592475,5693,72231,116763,27718,669593,8990,110248,58292,181830,0
06-18-2021,586199,118689,50287,58744,380534,56508,27942,183211,218662,593330,5694,72298,116889,27763,670033,9000,110306,58339,181986,0
06-19-2021,586199,118689,50287,58744,380534,56508,27942,183211,218662,593330,5694,72298,116889,27763,670033,9000,110306,58339,181986,0
06-20-2021,586199,118689,50287,58744,380534,56508,27942,183211,218662,593330,5694,72298,116889,27763,670033,9000,110306,58339,181986,0
06-21-2021,588725,118868,50436,58848,380984,56986,28152,183366,218930,593986,5694,72402,117109,27853,670947,9007,110459,58460,182374,0
06-22-2021,589645,118932,50478,58906,381317,57161,28205,183550,219053,595122,5696,72457,117209,27870,671447,9010,110524,58500,182514,0
06-23-2021,590817,119039,50546,58974,381593,57346,28246,183654,219157,596320,5697,72507,117295,27895,671959,9014,110612,58557,182680,0
06-24-2021,592282,119130,50607,59053,381593,57559,28336,183766,219256,597582,5698,72559,117414,27926,672504,9016,110691,58593,182832,0
06-25-2021,593610,119196,50696,59143,382414,57741,28441,183850,219377,598446,5702,72628,117554,27965,673067,9035,110773,58643,183027,0
06-26-2021,593610,119196,50696,59143,382414,57741,28441,183850,219377,598446,5702,72628,117554,27965,673067,9035,110773,58643,183027,0
06-27-2021,593610,119196,50696,59143,382414,57741,28441,183850,219377,598446,5702,72628,117554,27965,673067,9035,110773,58643,183027,0
06-28-2021,596191,119392,50834,59441,383752,58260,28728,183960,219708,600370,5705,72821,117945,28035,674104,9056,110943,58742,183490,0
06-29-2021,597290,119457,50906,59593,384367,58468,28869,184197,219943,603212,5705,72938,118108,28070,674859,9058,111023,58789,183676,0
06-30-2021,598590,119607,51050,59818,385302,58757,28987,184328,220505,606755,5706,73067,118287,28102,675821,9068,111132,58856,183971,0
07-01-2021,600297,119803,51217,60072,386710,59135,29145,184472,221213,611958,5708,73237,118563,28142,676815,9071,111226,58923,184339,0
07-02-2021,602076,120025,51465,60320,387979,59478,29352,184656,222136,617083,5714,73455,118866,28188,677576,9078,111389,59044,184701,0
07-03-2021,602076,120025,51465,60320,387979,59478,29352,184656,222136,617083,5714,73455,118866,28188,677576,9078,111389,59044,184701,0
07-04-2021,602076,120025,51465,60320,387979,59478,29352,184656,222136,617083,5714,73455,118866,28188,677576,9078,111389,59044,184701,0
07-05-2021,606147,120701,52219,61054,391641,60408,29925,184825,224640,629466,5717,74005,119551,28369,679814,9086,111736,60055,185806,0
07-06-2021,607952,121051,52519,61310,392635,60738,30192,185190,225842,634725,5719,74256,119891,28425,681129,9088,111854,60496,186272,0
07-07-2021,610088,121689,52917,61641,394221,61092,30417,185409,227379,640865,5720,74512,120304,28493,682987,9094,112104,60829,186890,0
07-08-2021,612402,122417,53391,62019,396055,61602,30634,185707,229284,645641,5724,74792,120802,28577,684828,9098,112404,61086,187477,0
07-09-2021,615203,123177,54010,62476,396055,62144,30993,186005,231118,655662,5734,75079,121384,28654,686894,9108,112641,61360,188116,0
07-10-2021,615203,123177,54010,62476,396055,62144,30993,186005,231118,655662,5734,75079,121384,28654,686894,9108,112641,61360,188116,0
07-11-2021,615203,123177,54010,62476,396055,62144,30993,186005,231118,655662,5734,75079,121384,28654,686894,9108,112641,61360,188116,0
07-12-2021,621081,124968,55374,62476,402668,63448,31596,187011,235657,655662,5745,75872,123435,28902,691040,9162,113298,62372,189961,0
07-13-2021,623826,125613,55857,64214,404218,63950,31837,187128,237213,684502,5751,76121,124218,29043,693733,9178,113663,62962,190648,0
07-14-2021,626733,126560,56416,64825,406316,64585,32060,187474,239253,693268,5764,76546,125342,29146,697507,9193,114040,63480,191547,0
07-15-2021,630333,127599,56958,64824,408846,65270,32403,187982,241134,701818,5780,77037,126582,29192,701419,9206,114584,64076,192659,0
07-16-2021,633816,128611,57497,66697,411599,66001,32655,188554,242962,711452,5799,77469,128020,29281,705478,9216,115041,64751,193851,0
07-17-2021,633816,128611,57497,66697,411599,66001,32655,188554,242962,711452,5799,77469,128020,29281,705478,9216,115041,64751,193851,0
07-18-2021,633816,128611,57497,66697,411599,66001,32655,188554,242962,711452,5799,77469,128020,29281,705478,9216,115041,64751,193851,0
07-19-2021,641845,130815,58894,68544,417465,67761,33430,189879,246414,729029,5833,78417,131632,29837,712637,9237,115997,65993,196696,0
07-20-2021,645509,131578,59394,69577,419574,68396,33730,190505,247985,736469,5844,78841,132975,30005,717090,9258,116482,66533,197867,0
07-21-2021,649049,132650,59854,70543,422588,69213,34019,191236,249683,744652,5871,79441,134419,30182,722109,9281,117100,67009,199282,0
07-22-2021,652043,133619,60272,71653,425746,70126,34304,191971,251338,751693,5889,79971,136046,30356,727233,9293,117697,67488,200950,0
07-23-2021,657750,134653,60714,72751,428653,71148,34726,192811,252869,757613,5911,80598,137555,30659,732043,9319,118508,67948,202603,0
07-24-2021,657750,134653,60714,72751,428653,71148,34726,192811,252869,757613,5911,80598,137555,30659,732043,9319,118508,67948,202603,0
07-25-2021,657750,134653,60714,72751,428653,71148,34726,192811,252869,757613,5911,80598,137555,30659,732043,9319,118508,67948,202603,0
07-26-2021,667663,135981,61899,74764,435041,73266,35658,194456,255939,771140,5965,81804,141626,31119,739692,9353,119833,69110,206101,0
07-27-2021,672393,136531,62182,76097,436911,73963,35836,195432,257416,776740,5977,82282,143083,31296,744283,9359,120322,69465,207186,0
07-28-2021,676208,137421,62522,77371,439591,74902,36180,196315,258711,781711,5992,82855,144397,31537,749418,9379,120998,69852,208470,0
07-29-2021,681183,137421,62887,78587,442555,75874,36388,197477,259915,785891,6022,83440,145660,31725,754318,9402,121707,70265,209756,0
07-30-2021,686250,138503,63236,78587,444529,76726,36647,198529,261128,789522,6034,83901,146978,31909,759396,9419,122215,70654,211019,0
07-31-2021,686250,138503,63236,78587,444529,76726,36647,198529,261128,789522,6034,83901,146978,31909,759396,9419,122215,70654,211019,0
08-01-2021,686250,138503,63236,78587,444529,76726,36647,198529,261128,789522,6034,83901,146978,31909,759396,9419,122215,70654,211019,0
08-02-2021,695755,141128,63896,81515,451171,78855,37211,200515,263300,798979,6075,84983,150336,32370,766509,9493,123537,71591,213745,0
08-03-2021,700173,141526,64095,82393,452866,79517,37410,201492,264160,802316,6095,85358,151306,32468,770046,9519,124042,71807,214572,0
08-04-2021,703791,142137,64296,83289,455155,80315,37634,202393,265072,805666,6120,85881,152462,32659,774100,9656,124572,72140,215626,0
08-05-2021,,,,,,,,,,,,,,,,,,,,
08-06-2021,,,,,,,,,,,,,,,,,,,,
08-07-2021,,,,,,,,,,,,,,,,,,,,
08-08-2021,,,,,,,,,,,,,,,,,,,,
08-09-2021,,,,,,,,,,,,,,,,,,,,
08-10-2021,,,,,,,,,,,,,,,,,,,,
08-11-2021,,,,,,,,,,,,,,,,,,,,
08-12-2021,,,,,,,,,,,,,,,,,,,,
08-13-2021,,,,,,,,,,,,,,,,,,,,
08-14-2021,,,,,,,,,,,,,,,,,,,,
08-15-2021,,,,,,,,,,,,,,,,,,,,
08-16-2021,,,,,,,,,,,,,,,,,,,,
08-17-2021,,,,,,,,,,,,,,,,,,,,
08-18-2021,,,,,,,,,,,,,,,,,,,,
08-19-2021,,,,,,,,,,,,,,,,,,,,
08-20-2021,,,,,,,,,,,,,,,,,,,,
08-21-2021,,,,,,,,,,,,,,,,,,,,
08-22-2021,,,,,,,,,,,,,,,,,,,,
08-23-2021,,,,,,,,,,,,,,,,,,,,
08-24-2021,,,,,,,,,,,,,,,,,,,,
08-25-2021,,,,,,,,,,,,,,,,,,,,
08-26-2021,,,,,,,,,,,,,,,,,,,,
08-27-2021,,,,,,,,,,,,,,,,,,,,
08-28-2021,,,,,,,,,,,,,,,,,,,,
08-29-2021,,,,,,,,,,,,,,,,,,,,
08-30-2021,,,,,,,,,,,,,,,,,,,,
08-31-2021,,,,,,,,,,,,,,,,,,,,
09-01-2021,,,,,,,,,,,,,,,,,,,,
09-02-2021,,,,,,,,,,,,,,,,,,,,
09-03-2021,,,,,,,,,,,,,,,,,,,,
09-04-2021,,,,,,,,,,,,,,,,,,,,
09-05-2021,,,,,,,,,,,,,,,,,,,,
09-06-2021,,,,,,,,,,,,,,,,,,,,
09-07-2021,,,,,,,,,,,,,,,,,,,,
09-08-2021,,,,,,,,,,,,,,,,,,,,
09-09-2021,,,,,,,,,,,,,,,,,,,,
09-10-2021,,,,,,,,,,,,,,,,,,,,
09-11-2021,,,,,,,,,,,,,,,,,,,,
09-12-2021,,,,,,,,,,,,,,,,,,,,
09-13-2021,,,,,,,,,,,,,,,,,,,,
09-14-2021,,,,,,,,,,,,,,,,,,,,
09-15-2021,,,,,,,,,,,,,,,,,,,,
09-16-2021,,,,,,,,,,,,,,,,,,,,
09-17-2021,,,,,,,,,,,,,,,,,,,,
09-18-2021,,,,,,,,,,,,,,,,,,,,
09-19-2021,,,,,,,,,,,,,,,,,,,,
09-20-2021,,,,,,,,,,,,,,,,,,,,
09-21-2021,,,,,,,,,,,,,,,,,,,,
09-22-2021,,,,,,,,,,,,,,,,,,,,
09-23-2021,,,,,,,,,,,,,,,,,,,,
09-24-2021,,,,,,,,,,,,,,,,,,,,
09-25-2021,,,,,,,,,,,,,,,,,,,,
09-26-2021,,,,,,,,,,,,,,,,,,,,
09-27-2021,,,,,,,,,,,,,,,,,,,,
09-28-2021,,,,,,,,,,,,,,,,,,,,
09-29-2021,,,,,,,,,,,,,,,,,,,,
09-30-2021,,,,,,,,,,,,,,,,,,,,
10-01-2021,,,,,,,,,,,,,,,,,,,,
10-02-2021,,,,,,,,,,,,,,,,,,,,
10-03-2021,,,,,,,,,,,,,,,,,,,,
10-04-2021,,,,,,,,,,,,,,,,,,,,
10-05-2021,,,,,,,,,,,,,,,,,,,,
10-06-2021,,,,,,,,,,,,,,,,,,,,
10-07-2021,,,,,,,,,,,,,,,,,,,,
10-08-2021,,,,,,,,,,,,,,,,,,,,
10-09-2021,,,,,,,,,,,,,,,,,,,,
10-10-2021,,,,,,,,,,,,,,,,,,,,
10-11-2021,,,,,,,,,,,,,,,,,,,,
10-12-2021,,,,,,,,,,,,,,,,,,,,
10-13-2021,,,,,,,,,,,,,,,,,,,,
10-14-2021,,,,,,,,,,,,,,,,,,,,
10-15-2021,,,,,,,,,,,,,,,,,,,,
10-16-2021,,,,,,,,,,,,,,,,,,,,
10-17-2021,,,,,,,,,,,,,,,,,,,,
10-18-2021,,,,,,,,,,,,,,,,,,,,
10-19-2021,,,,,,,,,,,,,,,,,,,,
10-20-2021,,,,,,,,,,,,,,,,,,,,
10-21-2021,,,,,,,,,,,,,,,,,,,,
10-22-2021,,,,,,,,,,,,,,,,,,,,
10-23-2021,,,,,,,,,,,,,,,,,,,,
10-24-2021,,,,,,,,,,,,,,,,,,,,
10-25-2021,,,,,,,,,,,,,,,,,,,,
10-26-2021,,,,,,,,,,,,,,,,,,,,
10-27-2021,,,,,,,,,,,,,,,,,,,,
10-28-2021,,,,,,,,,,,,,,,,,,,,
10-29-2021,,,,,,,,,,,,,,,,,,,,
10-30-2021,,,,,,,,,,,,,,,,,,,,
10-31-2021,,,,,,,,,,,,,,,,,,,,
11-01-2021,,,,,,,,,,,,,,,,,,,,
11-02-2021,,,,,,,,,,,,,,,,,,,,
11-03-2021,,,,,,,,,,,,,,,,,,,,
11-04-2021,,,,,,,,,,,,,,,,,,,,
11-05-2021,,,,,,,,,,,,,,,,,,,,
11-06-2021,,,,,,,,,,,,,,,,,,,,
11-07-2021,,,,,,,,,,,,,,,,,,,,
11-08-2021,,,,,,,,,,,,,,,,,,,,
11-09-2021,,,,,,,,,,,,,,,,,,,,
11-10-2021,,,,,,,,,,,,,,,,,,,,
11-11-2021,,,,,,,,,,,,,,,,,,,,
11-12-2021,,,,,,,,,,,,,,,,,,,,
11-13-2021,,,,,,,,,,,,,,,,,,,,
11-14-2021,,,,,,,,,,,,,,,,,,,,
11-15-2021,,,,,,,,,,,,,,,,,,,,
11-16-2021,,,,,,,,,,,,,,,,,,,,
11-17-2021,,,,,,,,,,,,,,,,,,,,
11-18-2021,,,,,,,,,,,,,,,,,,,,
11-19-2021,,,,,,,,,,,,,,,,,,,,
11-20-2021,,,,,,,,,,,,,,,,,,,,
11-21-2021,,,,,,,,,,,,,,,,,,,,
11-22-2021,,,,,,,,,,,,,,,,,,,,
11-23-2021,,,,,,,,,,,,,,,,,,,,
11-24-2021,,,,,,,,,,,,,,,,,,,,
11-25-2021,,,,,,,,,,,,,,,,,,,,
11-26-2021,,,,,,,,,,,,,,,,,,,,
11-27-2021,,,,,,,,,,,,,,,,,,,,
11-28-2021,,,,,,,,,,,,,,,,,,,,
11-29-2021,,,,,,,,,,,,,,,,,,,,
11-30-2021,,,,,,,,,,,,,,,,,,,,
12-01-2021,,,,,,,,,,,,,,,,,,,,
12-02-2021,,,,,,,,,,,,,,,,,,,,
12-03-2021,,,,,,,,,,,,,,,,,,,,
12-04-2021,,,,,,,,,,,,,,,,,,,,
12-05-2021,,,,,,,,,,,,,,,,,,,,
12-06-2021,,,,,,,,,,,,,,,,,,,,
12-07-2021,,,,,,,,,,,,,,,,,,,,
12-08-2021,,,,,,,,,,,,,,,,,,,,
12-09-2021,,,,,,,,,,,,,,,,,,,,
12-10-2021,,,,,,,,,,,,,,,,,,,,
12-11-2021,,,,,,,,,,,,,,,,,,,,
12-12-2021,,,,,,,,,,,,,,,,,,,,
12-13-2021,,,,,,,,,,,,,,,,,,,,
12-14-2021,,,,,,,,,,,,,,,,,,,,
12-15-2021,,,,,,,,,,,,,,,,,,,,
12-16-2021,,,,,,,,,,,,,,,,,,,,
12-17-2021,,,,,,,,,,,,,,,,,,,,
12-18-2021,,,,,,,,,,,,,,,,,,,,
12-19-2021,,,,,,,,,,,,,,,,,,,,
12-20-2021,,,,,,,,,,,,,,,,,,,,
12-21-2021,,,,,,,,,,,,,,,,,,,,
12-22-2021,,,,,,,,,,,,,,,,,,,,
12-23-2021,,,,,,,,,,,,,,,,,,,,
12-24-2021,,,,,,,,,,,,,,,,,,,,
12-25-2021,,,,,,,,,,,,,,,,,,,,
12-26-2021,,,,,,,,,,,,,,,,,,,,
12-27-2021,,,,,,,,,,,,,,,,,,,,
12-28-2021,,,,,,,,,,,,,,,,,,,,
12-29-2021,,,,,,,,,,,,,,,,,,,,
12-30-2021,,,,,,,,,,,,,,,,,,,,
12-31-2021,,,,,,,,,,,,,,,,,,,,
01-01-2022,,,,,,,,,,,,,,,,,,,,
01-02-2022,,,,,,,,,,,,,,,,,,,,
01-03-2022,,,,,,,,,,,,,,,,,,,,
01-04-2022,,,,,,,,,,,,,,,,,,,,
01-05-2022,,,,,,,,,,,,,,,,,,,,
01-06-2022,,,,,,,,,,,,,,,,,,,,
01-07-2022,,,,,,,,,,,,,,,,,,,,
01-08-2022,,,,,,,,,,,,,,,,,,,,
01-09-2022,,,,,,,,,,,,,,,,,,,,
01-10-2022,,,,,,,,,,,,,,,,,,,,
01-11-2022,,,,,,,,,,,,,,,,,,,,
01-12-2022,,,,,,,,,,,,,,,,,,,,
01-13-2022,,,,,,,,,,,,,,,,,,,,
01-14-2022,,,,,,,,,,,,,,,,,,,,
01-15-2022,,,,,,,,,,,,,,,,,,,,
01-16-2022,,,,,,,,,,,,,,,,,,,,
01-17-2022,,,,,,,,,,,,,,,,,,,,
01-18-2022,,,,,,,,,,,,,,,,,,,,
01-19-2022,,,,,,,,,,,,,,,,,,,,
01-20-2022,,,,,,,,,,,,,,,,,,,,
