Admin2,,,,,,,,,,,,,,,,
Province/State,Aruba,Curacao,Drenthe,Flevoland,Friesland,Gelderland,Groningen,Limburg,Noord-Brabant,Noord-Holland,Overijssel,Sint Maarten,Unknown,Utrecht,Zeeland,Zuid-Holland
Country/Region,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands
05-16-2021,88,65,32170,35199,41115,176437,37050,107866,255210,263862,102869,32,3838,121093,27947,376059
05-17-2021,80,67,32256,35275,41234,176755,37110,108125,255608,264193,103058,36,3805,121261,28028,376829
05-18-2021,79,60,32326,35334,41362,177453,37258,108450,256732,264872,103454,49,3836,121622,28142,378005
05-19-2021,70,61,32422,35412,41475,177903,37365,108749,257456,265429,103910,63,3864,121935,28241,379219
05-20-2021,70,64,32507,35496,41600,178458,37461,109094,258363,266000,104236,74,3868,122268,28370,380273
05-21-2021,68,61,32590,35583,41721,178930,37542,109440,259104,266545,104525,82,3863,122514,28455,381318
05-22-2021,70,62,32655,35645,41818,179210,37630,109741,259584,266969,104762,82,3874,122728,28508,382149
05-23-2021,67,62,32709,35726,41914,179605,37701,110033,260213,267330,105068,89,3878,122968,28576,382967
05-24-2021,69,62,32756,35788,42022,179865,37755,110247,260658,267676,105294,88,3876,123142,28660,383630
05-25-2021,71,48,32800,35832,42076,180199,37894,110430,261054,268014,105452,88,3847,123307,28693,384220
05-26-2021,77,45,32853,35876,42162,180559,37956,110633,261644,268373,105634,84,3855,123497,28724,384796
05-27-2021,70,45,32922,35937,42271,180873,38024,110886,262146,268820,105941,81,3855,123787,28776,385636
05-28-2021,72,45,33021,35999,42358,181382,38144,111113,262828,269292,106216,76,3861,124083,28826,386588
05-29-2021,64,28,33106,36039,42464,181773,38214,111449,263454,269789,106416,76,3868,124303,28902,387307
05-30-2021,61,29,33167,36084,42536,182106,38265,111628,263988,270102,106596,71,3877,124477,28963,388008
05-31-2021,54,29,33220,36126,42607,182373,38319,111803,264371,270355,106735,71,3868,124573,29003,388484
06-01-2021,47,23,33290,36169,42670,182707,38381,111990,264588,270628,106951,71,3859,124766,29034,389115
06-02-2021,54,23,33375,36216,42755,182997,38447,112174,265042,270958,107100,71,3861,124894,29047,389772
06-03-2021,54,22,33437,36274,42808,183365,38520,112359,265487,271293,107319,73,3870,125145,29067,390415
06-04-2021,60,19,33507,36313,42863,183615,38580,112516,265864,271619,107515,76,3867,125323,29100,391051
06-05-2021,56,18,33546,36344,42893,183886,38619,112658,266285,271875,107682,79,3871,125463,29122,391601
06-06-2021,64,19,33564,36376,42932,184089,38651,112772,266519,272085,107814,82,3857,125574,29149,391990
06-07-2021,66,20,33596,36404,42980,184270,38694,112846,266788,272280,107916,77,3812,125657,29177,392326
06-08-2021,46,21,33632,36436,43012,184473,38726,112930,267026,272505,108006,75,3814,125771,29191,392629
06-09-2021,35,25,33670,36467,43032,184728,38752,113054,267289,272698,108117,71,3807,125932,29228,393086
06-10-2021,28,28,33704,36488,43067,184924,38786,113173,267557,272890,108223,77,3800,126067,29250,393487
06-11-2021,15,30,33738,36524,43094,185093,38804,113284,267770,273046,108292,73,3798,126166,29279,393902
06-12-2021,18,30,33766,36552,43118,185235,38829,113340,267956,273249,108364,72,3801,126269,29300,394215
06-13-2021,20,32,33788,36575,43134,185381,38844,113424,268127,273404,108422,72,3799,126345,29320,394470
06-14-2021,18,29,33808,36592,43146,185493,38863,113488,268246,273520,108490,68,3806,126412,29334,394684
06-15-2021,19,28,33824,36621,43168,185629,38875,113547,268366,273701,108566,69,3811,126503,29349,394953
06-16-2021,21,35,33835,36633,43181,185775,38890,113613,268514,273891,108603,76,3808,126580,29371,395231
06-17-2021,28,35,33845,36651,43202,185908,38909,113668,268652,274067,108687,71,3812,126694,29402,395489
06-18-2021,29,38,33860,36661,43223,185995,38920,113693,268778,274237,108746,67,3810,126746,29422,395782
06-19-2021,29,36,33868,36671,43236,186059,38937,113732,268865,274375,108789,61,3806,126821,29438,395959
06-20-2021,28,33,33875,36683,43247,186139,38954,113759,268992,274502,108821,61,3809,126881,29456,396139
06-21-2021,30,33,33883,36691,43260,186192,38965,113795,269060,274608,108853,56,3810,126933,29485,396280
06-22-2021,31,33,33891,36705,43273,186274,38978,113819,269174,274733,108895,59,3797,126983,29503,396473
06-23-2021,31,32,33910,36721,43282,186334,38988,113844,269275,274838,108911,54,3801,127041,29537,396664
06-24-2021,35,35,33915,36728,43290,186399,38998,113871,269370,274971,108959,52,3806,127100,29564,396874
06-25-2021,32,35,33922,36734,43302,186464,39010,113901,269451,275076,108988,52,3809,127157,29586,397081
06-26-2021,33,33,33928,36736,43307,186507,39023,113923,269546,275183,109033,52,3810,127203,29598,397236
06-27-2021,33,33,33932,36744,43317,186568,39029,113944,269609,275281,109061,52,3807,127242,29619,397377
06-28-2021,28,24,33937,36753,43321,186633,39041,113973,269667,275387,109083,48,3812,127276,29628,397576
06-29-2021,29,25,33942,36757,43332,186700,39062,113997,269744,275483,109111,44,3814,127320,29641,397718
06-30-2021,30,27,33947,36765,43347,186742,39088,114026,269847,275594,109144,38,3825,127359,29675,397896
07-01-2021,28,20,33954,36772,43357,186826,39122,114055,269954,275765,109187,38,3830,127427,29697,398131
07-02-2021,28,21,33957,36780,43372,186916,39158,114084,270074,276000,109273,38,3828,127482,29728,398359
07-03-2021,28,24,33966,36794,43388,187046,39212,114107,270270,276233,109377,26,3834,127558,29748,398602
07-04-2021,28,24,33978,36813,43407,187145,39277,114155,270446,276552,109479,26,3847,127629,29762,398860
07-05-2021,28,24,33987,36824,43430,187248,39356,114199,270688,276987,109549,26,3847,127779,29777,399197
07-06-2021,28,19,34002,36839,43457,187425,39476,114248,271025,277589,109658,26,3874,127910,29798,399775
07-07-2021,28,20,34043,36865,43505,187705,39714,114340,271385,278484,109790,27,3900,128299,29830,400860
07-08-2021,28,30,34107,36934,43586,188115,40129,114448,272088,279905,109983,17,3937,128907,29869,402141
07-09-2021,33,31,34187,37012,43720,188803,40608,114615,272641,281503,110426,17,3980,129984,29930,403664
07-10-2021,33,36,34297,37091,43925,189483,41145,114857,274119,283622,111041,22,4049,131506,29998,406222
07-11-2021,33,45,34440,37220,44103,190168,41799,115133,275190,286124,111649,22,4086,132457,30056,408248
07-12-2021,33,48,34578,37324,44418,190894,42321,115457,276129,288447,112111,19,4123,133313,30110,409888
07-13-2021,43,67,34709,37507,44639,191593,42795,115738,277038,290583,112528,27,4121,133991,30196,411493
07-14-2021,39,102,34857,37614,44796,192615,43418,116051,278266,293218,113039,27,4234,135028,30299,413921
07-15-2021,49,185,34969,37763,45052,193891,43986,116446,279835,296009,113637,30,4282,135886,30419,416154
07-16-2021,49,246,35179,37965,45279,195336,44150,116920,281518,298715,114291,30,4404,136743,30587,418537
07-17-2021,69,332,35325,38117,45566,196487,44565,117468,283511,301083,114851,29,4487,137767,30704,420729
07-18-2021,81,405,35453,38320,45793,197807,44991,117981,284817,303420,115327,29,4531,138461,30807,423086
07-19-2021,87,429,35620,38407,46054,198696,45453,118324,285958,305173,116105,36,4559,139076,30894,425347
07-20-2021,97,496,35705,38544,46226,199299,45574,118785,287131,306680,116454,44,4569,139528,30980,426885
07-21-2021,112,561,35793,38668,46363,199985,45810,119216,288075,308150,116875,44,4618,140054,31089,428558
07-22-2021,130,610,35881,38810,46517,200622,45956,119597,289234,309481,117245,42,4652,140513,31190,429786
07-23-2021,158,657,35952,38939,46642,201391,46170,119949,290438,310805,117579,42,4697,140927,31273,431114
07-24-2021,182,686,36022,39040,46779,201995,46311,120369,291297,311811,117796,49,4766,141334,31333,432288
07-25-2021,208,660,36101,39165,46909,202555,46428,120753,292099,312609,118078,49,4809,141638,31392,433185
07-26-2021,225,651,36162,39268,47024,202909,46546,121013,292695,313429,118310,55,4878,141839,31452,434046
07-27-2021,252,642,36208,39351,47142,203313,46660,121257,293296,314169,118540,57,4907,142092,31516,435074
07-28-2021,302,662,36269,39440,47249,203682,46706,121542,293799,314805,118773,65,4973,142399,31570,435765
07-29-2021,349,652,36327,39508,47349,204047,46864,121807,294524,315670,119053,78,4984,142684,31629,436938
07-30-2021,400,646,36376,39653,47441,204484,46966,122092,295047,316233,119214,81,5019,142896,31669,437675
07-31-2021,460,646,36427,39761,47538,204749,47037,122296,295468,316740,119378,81,5039,143080,31728,438443
08-01-2021,479,616,36484,39815,47608,204959,47064,122448,295795,317204,119573,81,5079,143194,31778,438985
08-02-2021,489,604,36511,39928,47699,205215,47154,122579,296093,317543,119711,81,5114,143335,31817,439381
08-03-2021,546,607,36552,39979,47763,205427,47217,122752,296426,318007,119842,112,5136,143441,31833,439886
08-04-2021,630,548,36592,40052,47856,205765,47297,122925,296827,318526,119970,132,5152,143619,31890,440546
08-05-2021,,,,,,,,,,,,,,,,
08-06-2021,,,,,,,,,,,,,,,,
08-07-2021,,,,,,,,,,,,,,,,
08-08-2021,,,,,,,,,,,,,,,,
08-09-2021,,,,,,,,,,,,,,,,
08-10-2021,,,,,,,,,,,,,,,,
08-11-2021,,,,,,,,,,,,,,,,
08-12-2021,,,,,,,,,,,,,,,,
08-13-2021,,,,,,,,,,,,,,,,
08-14-2021,,,,,,,,,,,,,,,,
08-15-2021,,,,,,,,,,,,,,,,
08-16-2021,,,,,,,,,,,,,,,,
08-17-2021,,,,,,,,,,,,,,,,
08-18-2021,,,,,,,,,,,,,,,,
08-19-2021,,,,,,,,,,,,,,,,
08-20-2021,,,,,,,,,,,,,,,,
08-21-2021,,,,,,,,,,,,,,,,
08-22-2021,,,,,,,,,,,,,,,,
08-23-2021,,,,,,,,,,,,,,,,
08-24-2021,,,,,,,,,,,,,,,,
08-25-2021,,,,,,,,,,,,,,,,
08-26-2021,,,,,,,,,,,,,,,,
08-27-2021,,,,,,,,,,,,,,,,
08-28-2021,,,,,,,,,,,,,,,,
08-29-2021,,,,,,,,,,,,,,,,
08-30-2021,,,,,,,,,,,,,,,,
08-31-2021,,,,,,,,,,,,,,,,
09-01-2021,,,,,,,,,,,,,,,,
09-02-2021,,,,,,,,,,,,,,,,
09-03-2021,,,,,,,,,,,,,,,,
09-04-2021,,,,,,,,,,,,,,,,
09-05-2021,,,,,,,,,,,,,,,,
09-06-2021,,,,,,,,,,,,,,,,
09-07-2021,,,,,,,,,,,,,,,,
09-08-2021,,,,,,,,,,,,,,,,
09-09-2021,,,,,,,,,,,,,,,,
09-10-2021,,,,,,,,,,,,,,,,
09-11-2021,,,,,,,,,,,,,,,,
09-12-2021,,,,,,,,,,,,,,,,
09-13-2021,,,,,,,,,,,,,,,,
09-14-2021,,,,,,,,,,,,,,,,
09-15-2021,,,,,,,,,,,,,,,,
09-16-2021,,,,,,,,,,,,,,,,
09-17-2021,,,,,,,,,,,,,,,,
09-18-2021,,,,,,,,,,,,,,,,
09-19-2021,,,,,,,,,,,,,,,,
09-20-2021,,,,,,,,,,,,,,,,
09-21-2021,,,,,,,,,,,,,,,,
09-22-2021,,,,,,,,,,,,,,,,
09-23-2021,,,,,,,,,,,,,,,,
09-24-2021,,,,,,,,,,,,,,,,
09-25-2021,,,,,,,,,,,,,,,,
09-26-2021,,,,,,,,,,,,,,,,
09-27-2021,,,,,,,,,,,,,,,,
09-28-2021,,,,,,,,,,,,,,,,
09-29-2021,,,,,,,,,,,,,,,,
09-30-2021,,,,,,,,,,,,,,,,
10-01-2021,,,,,,,,,,,,,,,,
10-02-2021,,,,,,,,,,,,,,,,
10-03-2021,,,,,,,,,,,,,,,,
10-04-2021,,,,,,,,,,,,,,,,
10-05-2021,,,,,,,,,,,,,,,,
10-06-2021,,,,,,,,,,,,,,,,
10-07-2021,,,,,,,,,,,,,,,,
10-08-2021,,,,,,,,,,,,,,,,
10-09-2021,,,,,,,,,,,,,,,,
10-10-2021,,,,,,,,,,,,,,,,
10-11-2021,,,,,,,,,,,,,,,,
10-12-2021,,,,,,,,,,,,,,,,
10-13-2021,,,,,,,,,,,,,,,,
10-14-2021,,,,,,,,,,,,,,,,
10-15-2021,,,,,,,,,,,,,,,,
10-16-2021,,,,,,,,,,,,,,,,
10-17-2021,,,,,,,,,,,,,,,,
10-18-2021,,,,,,,,,,,,,,,,
10-19-2021,,,,,,,,,,,,,,,,
10-20-2021,,,,,,,,,,,,,,,,
10-21-2021,,,,,,,,,,,,,,,,
10-22-2021,,,,,,,,,,,,,,,,
10-23-2021,,,,,,,,,,,,,,,,
10-24-2021,,,,,,,,,,,,,,,,
10-25-2021,,,,,,,,,,,,,,,,
10-26-2021,,,,,,,,,,,,,,,,
10-27-2021,,,,,,,,,,,,,,,,
10-28-2021,,,,,,,,,,,,,,,,
10-29-2021,,,,,,,,,,,,,,,,
10-30-2021,,,,,,,,,,,,,,,,
10-31-2021,,,,,,,,,,,,,,,,
11-01-2021,,,,,,,,,,,,,,,,
11-02-2021,,,,,,,,,,,,,,,,
11-03-2021,,,,,,,,,,,,,,,,
11-04-2021,,,,,,,,,,,,,,,,
11-05-2021,,,,,,,,,,,,,,,,
11-06-2021,,,,,,,,,,,,,,,,
11-07-2021,,,,,,,,,,,,,,,,
11-08-2021,,,,,,,,,,,,,,,,
11-09-2021,,,,,,,,,,,,,,,,
11-10-2021,,,,,,,,,,,,,,,,
11-11-2021,,,,,,,,,,,,,,,,
11-12-2021,,,,,,,,,,,,,,,,
11-13-2021,,,,,,,,,,,,,,,,
11-14-2021,,,,,,,,,,,,,,,,
11-15-2021,,,,,,,,,,,,,,,,
11-16-2021,,,,,,,,,,,,,,,,
11-17-2021,,,,,,,,,,,,,,,,
11-18-2021,,,,,,,,,,,,,,,,
11-19-2021,,,,,,,,,,,,,,,,
11-20-2021,,,,,,,,,,,,,,,,
11-21-2021,,,,,,,,,,,,,,,,
11-22-2021,,,,,,,,,,,,,,,,
11-23-2021,,,,,,,,,,,,,,,,
11-24-2021,,,,,,,,,,,,,,,,
11-25-2021,,,,,,,,,,,,,,,,
11-26-2021,,,,,,,,,,,,,,,,
11-27-2021,,,,,,,,,,,,,,,,
11-28-2021,,,,,,,,,,,,,,,,
11-29-2021,,,,,,,,,,,,,,,,
11-30-2021,,,,,,,,,,,,,,,,
12-01-2021,,,,,,,,,,,,,,,,
12-02-2021,,,,,,,,,,,,,,,,
12-03-2021,,,,,,,,,,,,,,,,
12-04-2021,,,,,,,,,,,,,,,,
12-05-2021,,,,,,,,,,,,,,,,
12-06-2021,,,,,,,,,,,,,,,,
12-07-2021,,,,,,,,,,,,,,,,
12-08-2021,,,,,,,,,,,,,,,,
12-09-2021,,,,,,,,,,,,,,,,
12-10-2021,,,,,,,,,,,,,,,,
12-11-2021,,,,,,,,,,,,,,,,
12-12-2021,,,,,,,,,,,,,,,,
12-13-2021,,,,,,,,,,,,,,,,
12-14-2021,,,,,,,,,,,,,,,,
12-15-2021,,,,,,,,,,,,,,,,
12-16-2021,,,,,,,,,,,,,,,,
12-17-2021,,,,,,,,,,,,,,,,
12-18-2021,,,,,,,,,,,,,,,,
12-19-2021,,,,,,,,,,,,,,,,
12-20-2021,,,,,,,,,,,,,,,,
12-21-2021,,,,,,,,,,,,,,,,
12-22-2021,,,,,,,,,,,,,,,,
12-23-2021,,,,,,,,,,,,,,,,
12-24-2021,,,,,,,,,,,,,,,,
12-25-2021,,,,,,,,,,,,,,,,
12-26-2021,,,,,,,,,,,,,,,,
12-27-2021,,,,,,,,,,,,,,,,
12-28-2021,,,,,,,,,,,,,,,,
12-29-2021,,,,,,,,,,,,,,,,
12-30-2021,,,,,,,,,,,,,,,,
12-31-2021,,,,,,,,,,,,,,,,
01-01-2022,,,,,,,,,,,,,,,,
01-02-2022,,,,,,,,,,,,,,,,
01-03-2022,,,,,,,,,,,,,,,,
01-04-2022,,,,,,,,,,,,,,,,
01-05-2022,,,,,,,,,,,,,,,,
01-06-2022,,,,,,,,,,,,,,,,
01-07-2022,,,,,,,,,,,,,,,,
01-08-2022,,,,,,,,,,,,,,,,
01-09-2022,,,,,,,,,,,,,,,,
01-10-2022,,,,,,,,,,,,,,,,
01-11-2022,,,,,,,,,,,,,,,,
01-12-2022,,,,,,,,,,,,,,,,
01-13-2022,,,,,,,,,,,,,,,,
01-14-2022,,,,,,,,,,,,,,,,
01-15-2022,,,,,,,,,,,,,,,,
01-16-2022,,,,,,,,,,,,,,,,
01-17-2022,,,,,,,,,,,,,,,,
01-18-2022,,,,,,,,,,,,,,,,
01-19-2022,,,,,,,,,,,,,,,,
01-20-2022,,,,,,,,,,,,,,,,
01-21-2022,,,,,,,,,,,,,,,,
01-22-2022,,,,,,,,,,,,,,,,
01-23-2022,,,,,,,,,,,,,,,,
01-24-2022,,,,,,,,,,,,,,,,
01-25-2022,,,,,,,,,,,,,,,,
01-26-2022,,,,,,,,,,,,,,,,
01-27-2022,,,,,,,,,,,,,,,,
01-28-2022,,,,,,,,,,,,,,,,
01-29-2022,,,,,,,,,,,,,,,,
01-30-2022,,,,,,,,,,,,,,,,
01-31-2022,,,,,,,,,,,,,,,,
02-01-2022,,,,,,,,,,,,,,,,
02-02-2022,,,,,,,,,,,,,,,,
02-03-2022,,,,,,,,,,,,,,,,
02-04-2022,,,,,,,,,,,,,,,,
02-05-2022,,,,,,,,,,,,,,,,
02-06-2022,,,,,,,,,,,,,,,,
02-07-2022,,,,,,,,,,,,,,,,
02-08-2022,,,,,,,,,,,,,,,,
02-09-2022,,,,,,,,,,,,,,,,
02-10-2022,,,,,,,,,,,,,,,,
02-11-2022,,,,,,,,,,,,,,,,
02-12-2022,,,,,,,,,,,,,,,,
02-13-2022,,,,,,,,,,,,,,,,
02-14-2022,,,,,,,,,,,,,,,,
02-15-2022,,,,,,,,,,,,,,,,
02-16-2022,,,,,,,,,,,,,,,,
02-17-2022,,,,,,,,,,,,,,,,
02-18-2022,,,,,,,,,,,,,,,,
02-19-2022,,,,,,,,,,,,,,,,
02-20-2022,,,,,,,,,,,,,,,,
02-21-2022,,,,,,,,,,,,,,,,
02-22-2022,,,,,,,,,,,,,,,,
02-23-2022,,,,,,,,,,,,,,,,
02-24-2022,,,,,,,,,,,,,,,,
02-25-2022,,,,,,,,,,,,,,,,
02-26-2022,,,,,,,,,,,,,,,,
02-27-2022,,,,,,,,,,,,,,,,
02-28-2022,,,,,,,,,,,,,,,,
03-01-2022,,,,,,,,,,,,,,,,
03-02-2022,,,,,,,,,,,,,,,,
03-03-2022,,,,,,,,,,,,,,,,
03-04-2022,,,,,,,,,,,,,,,,
03-05-2022,,,,,,,,,,,,,,,,
03-06-2022,,,,,,,,,,,,,,,,
03-07-2022,,,,,,,,,,,,,,,,
03-08-2022,,,,,,,,,,,,,,,,
03-09-2022,,,,,,,,,,,,,,,,
03-10-2022,,,,,,,,,,,,,,,,
03-11-2022,,,,,,,,,,,,,,,,
03-12-2022,,,,,,,,,,,,,,,,
03-13-2022,,,,,,,,,,,,,,,,
03-14-2022,,,,,,,,,,,,,,,,
03-15-2022,,,,,,,,,,,,,,,,
03-16-2022,,,,,,,,,,,,,,,,
03-17-2022,,,,,,,,,,,,,,,,
03-18-2022,,,,,,,,,,,,,,,,
03-19-2022,,,,,,,,,,,,,,,,
03-20-2022,,,,,,,,,,,,,,,,
03-21-2022,,,,,,,,,,,,,,,,
03-22-2022,,,,,,,,,,,,,,,,
03-23-2022,,,,,,,,,,,,,,,,
03-24-2022,,,,,,,,,,,,,,,,
03-25-2022,,,,,,,,,,,,,,,,
03-26-2022,,,,,,,,,,,,,,,,
