Admin2,,,,,,,,,,,,,,,,
Province/State,Aruba,Curacao,Drenthe,Flevoland,Friesland,Gelderland,Groningen,Limburg,Noord-Brabant,Noord-Holland,Overijssel,Sint Maarten,Unknown,Utrecht,Zeeland,Zuid-Holland
Country/Region,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands,Netherlands
06-17-2021,10964,12150,0,0,0,0,0,0,0,0,0,2458,0,0,0,0
06-18-2021,10967,12151,0,0,0,0,0,0,0,0,0,2465,0,0,0,0
06-19-2021,10970,12156,0,0,0,0,0,0,0,0,0,2477,0,0,0,0
06-20-2021,10973,12160,0,0,0,0,0,0,0,0,0,2477,0,0,0,0
06-21-2021,10975,12161,0,0,0,0,0,0,0,0,0,2487,0,0,0,0
06-22-2021,10978,12163,0,0,0,0,0,0,0,0,0,2491,0,0,0,0
06-23-2021,10980,12165,0,0,0,0,0,0,0,0,0,2499,0,0,0,0
06-24-2021,10983,12166,0,0,0,0,0,0,0,0,0,2509,0,0,0,0
06-25-2021,10987,12166,0,0,0,0,0,0,0,0,0,2516,0,0,0,0
06-26-2021,10991,12171,0,0,0,0,0,0,0,0,0,2516,0,0,0,0
06-27-2021,10991,12171,0,0,0,0,0,0,0,0,0,2516,0,0,0,0
06-28-2021,10997,12182,0,0,0,0,0,0,0,0,0,2532,0,0,0,0
06-29-2021,10999,12188,0,0,0,0,0,0,0,0,0,2537,0,0,0,0
06-30-2021,11001,12189,0,0,0,0,0,0,0,0,0,2547,0,0,0,0
07-01-2021,11005,12197,0,0,0,0,0,0,0,0,0,2547,0,0,0,0
07-02-2021,11009,12198,0,0,0,0,0,0,0,0,0,2547,0,0,0,0
07-03-2021,11009,12199,0,0,0,0,0,0,0,0,0,2561,0,0,0,0
07-04-2021,11009,12199,0,0,0,0,0,0,0,0,0,2561,0,0,0,0
07-05-2021,11009,12199,0,0,0,0,0,0,0,0,0,2568,0,0,0,0
07-06-2021,11009,12205,0,0,0,0,0,0,0,0,0,2571,0,0,0,0
07-07-2021,11009,12208,0,0,0,0,0,0,0,0,0,2571,0,0,0,0
07-08-2021,11009,12208,0,0,0,0,0,0,0,0,0,2582,0,0,0,0
07-09-2021,11029,12214,0,0,0,0,0,0,0,0,0,2582,0,0,0,0
07-10-2021,11029,12218,0,0,0,0,0,0,0,0,0,2582,0,0,0,0
07-11-2021,11029,12218,0,0,0,0,0,0,0,0,0,2582,0,0,0,0
07-12-2021,11029,12221,0,0,0,0,0,0,0,0,0,2588,0,0,0,0
07-13-2021,11029,12225,0,0,0,0,0,0,0,0,0,2589,0,0,0,0
07-14-2021,11039,12225,0,0,0,0,0,0,0,0,0,2595,0,0,0,0
07-15-2021,11042,12226,0,0,0,0,0,0,0,0,0,2595,0,0,0,0
07-16-2021,11042,12233,0,0,0,0,0,0,0,0,0,2595,0,0,0,0
07-17-2021,11046,12241,0,0,0,0,0,0,0,0,0,2601,0,0,0,0
07-18-2021,11046,12244,0,0,0,0,0,0,0,0,0,2601,0,0,0,0
07-19-2021,11049,12249,0,0,0,0,0,0,0,0,0,2607,0,0,0,0
07-20-2021,11051,12261,0,0,0,0,0,0,0,0,0,2609,0,0,0,0
07-21-2021,11051,12275,0,0,0,0,0,0,0,0,0,2617,0,0,0,0
07-22-2021,11054,12302,0,0,0,0,0,0,0,0,0,2622,0,0,0,0
07-23-2021,11058,12352,0,0,0,0,0,0,0,0,0,2622,0,0,0,0
07-24-2021,11063,12405,0,0,0,0,0,0,0,0,0,2624,0,0,0,0
07-25-2021,11065,12466,0,0,0,0,0,0,0,0,0,2624,0,0,0,0
07-26-2021,11071,12523,0,0,0,0,0,0,0,0,0,2634,0,0,0,0
07-27-2021,11099,12610,0,0,0,0,0,0,0,0,0,2638,0,0,0,0
07-28-2021,11110,12659,0,0,0,0,0,0,0,0,0,2644,0,0,0,0
07-29-2021,11125,12715,0,0,0,0,0,0,0,0,0,2648,0,0,0,0
07-30-2021,11141,12795,0,0,0,0,0,0,0,0,0,2655,0,0,0,0
07-31-2021,11160,12853,0,0,0,0,0,0,0,0,0,2655,0,0,0,0
08-01-2021,11176,12926,0,0,0,0,0,0,0,0,0,2655,0,0,0,0
08-02-2021,11207,12961,0,0,0,0,0,0,0,0,0,2655,0,0,0,0
08-03-2021,11220,13023,0,0,0,0,0,0,0,0,0,2678,0,0,0,0
08-04-2021,11259,13157,0,0,0,0,0,0,0,0,0,2682,0,0,0,0
08-05-2021,,,,,,,,,,,,,,,,
08-06-2021,,,,,,,,,,,,,,,,
08-07-2021,,,,,,,,,,,,,,,,
08-08-2021,,,,,,,,,,,,,,,,
08-09-2021,,,,,,,,,,,,,,,,
08-10-2021,,,,,,,,,,,,,,,,
08-11-2021,,,,,,,,,,,,,,,,
08-12-2021,,,,,,,,,,,,,,,,
08-13-2021,,,,,,,,,,,,,,,,
08-14-2021,,,,,,,,,,,,,,,,
08-15-2021,,,,,,,,,,,,,,,,
08-16-2021,,,,,,,,,,,,,,,,
08-17-2021,,,,,,,,,,,,,,,,
08-18-2021,,,,,,,,,,,,,,,,
08-19-2021,,,,,,,,,,,,,,,,
08-20-2021,,,,,,,,,,,,,,,,
08-21-2021,,,,,,,,,,,,,,,,
08-22-2021,,,,,,,,,,,,,,,,
08-23-2021,,,,,,,,,,,,,,,,
08-24-2021,,,,,,,,,,,,,,,,
08-25-2021,,,,,,,,,,,,,,,,
08-26-2021,,,,,,,,,,,,,,,,
08-27-2021,,,,,,,,,,,,,,,,
08-28-2021,,,,,,,,,,,,,,,,
08-29-2021,,,,,,,,,,,,,,,,
08-30-2021,,,,,,,,,,,,,,,,
08-31-2021,,,,,,,,,,,,,,,,
09-01-2021,,,,,,,,,,,,,,,,
09-02-2021,,,,,,,,,,,,,,,,
09-03-2021,,,,,,,,,,,,,,,,
09-04-2021,,,,,,,,,,,,,,,,
09-05-2021,,,,,,,,,,,,,,,,
09-06-2021,,,,,,,,,,,,,,,,
09-07-2021,,,,,,,,,,,,,,,,
09-08-2021,,,,,,,,,,,,,,,,
09-09-2021,,,,,,,,,,,,,,,,
09-10-2021,,,,,,,,,,,,,,,,
09-11-2021,,,,,,,,,,,,,,,,
09-12-2021,,,,,,,,,,,,,,,,
09-13-2021,,,,,,,,,,,,,,,,
09-14-2021,,,,,,,,,,,,,,,,
09-15-2021,,,,,,,,,,,,,,,,
09-16-2021,,,,,,,,,,,,,,,,
09-17-2021,,,,,,,,,,,,,,,,
09-18-2021,,,,,,,,,,,,,,,,
09-19-2021,,,,,,,,,,,,,,,,
09-20-2021,,,,,,,,,,,,,,,,
09-21-2021,,,,,,,,,,,,,,,,
09-22-2021,,,,,,,,,,,,,,,,
09-23-2021,,,,,,,,,,,,,,,,
09-24-2021,,,,,,,,,,,,,,,,
09-25-2021,,,,,,,,,,,,,,,,
09-26-2021,,,,,,,,,,,,,,,,
09-27-2021,,,,,,,,,,,,,,,,
09-28-2021,,,,,,,,,,,,,,,,
09-29-2021,,,,,,,,,,,,,,,,
09-30-2021,,,,,,,,,,,,,,,,
10-01-2021,,,,,,,,,,,,,,,,
10-02-2021,,,,,,,,,,,,,,,,
10-03-2021,,,,,,,,,,,,,,,,
10-04-2021,,,,,,,,,,,,,,,,
10-05-2021,,,,,,,,,,,,,,,,
10-06-2021,,,,,,,,,,,,,,,,
10-07-2021,,,,,,,,,,,,,,,,
10-08-2021,,,,,,,,,,,,,,,,
10-09-2021,,,,,,,,,,,,,,,,
10-10-2021,,,,,,,,,,,,,,,,
10-11-2021,,,,,,,,,,,,,,,,
10-12-2021,,,,,,,,,,,,,,,,
10-13-2021,,,,,,,,,,,,,,,,
10-14-2021,,,,,,,,,,,,,,,,
10-15-2021,,,,,,,,,,,,,,,,
10-16-2021,,,,,,,,,,,,,,,,
10-17-2021,,,,,,,,,,,,,,,,
10-18-2021,,,,,,,,,,,,,,,,
10-19-2021,,,,,,,,,,,,,,,,
10-20-2021,,,,,,,,,,,,,,,,
10-21-2021,,,,,,,,,,,,,,,,
10-22-2021,,,,,,,,,,,,,,,,
10-23-2021,,,,,,,,,,,,,,,,
10-24-2021,,,,,,,,,,,,,,,,
10-25-2021,,,,,,,,,,,,,,,,
10-26-2021,,,,,,,,,,,,,,,,
10-27-2021,,,,,,,,,,,,,,,,
10-28-2021,,,,,,,,,,,,,,,,
10-29-2021,,,,,,,,,,,,,,,,
10-30-2021,,,,,,,,,,,,,,,,
10-31-2021,,,,,,,,,,,,,,,,
11-01-2021,,,,,,,,,,,,,,,,
11-02-2021,,,,,,,,,,,,,,,,
11-03-2021,,,,,,,,,,,,,,,,
11-04-2021,,,,,,,,,,,,,,,,
11-05-2021,,,,,,,,,,,,,,,,
11-06-2021,,,,,,,,,,,,,,,,
11-07-2021,,,,,,,,,,,,,,,,
11-08-2021,,,,,,,,,,,,,,,,
11-09-2021,,,,,,,,,,,,,,,,
11-10-2021,,,,,,,,,,,,,,,,
11-11-2021,,,,,,,,,,,,,,,,
11-12-2021,,,,,,,,,,,,,,,,
11-13-2021,,,,,,,,,,,,,,,,
11-14-2021,,,,,,,,,,,,,,,,
11-15-2021,,,,,,,,,,,,,,,,
11-16-2021,,,,,,,,,,,,,,,,
11-17-2021,,,,,,,,,,,,,,,,
11-18-2021,,,,,,,,,,,,,,,,
11-19-2021,,,,,,,,,,,,,,,,
11-20-2021,,,,,,,,,,,,,,,,
11-21-2021,,,,,,,,,,,,,,,,
11-22-2021,,,,,,,,,,,,,,,,
11-23-2021,,,,,,,,,,,,,,,,
11-24-2021,,,,,,,,,,,,,,,,
11-25-2021,,,,,,,,,,,,,,,,
11-26-2021,,,,,,,,,,,,,,,,
11-27-2021,,,,,,,,,,,,,,,,
11-28-2021,,,,,,,,,,,,,,,,
11-29-2021,,,,,,,,,,,,,,,,
11-30-2021,,,,,,,,,,,,,,,,
12-01-2021,,,,,,,,,,,,,,,,
12-02-2021,,,,,,,,,,,,,,,,
12-03-2021,,,,,,,,,,,,,,,,
12-04-2021,,,,,,,,,,,,,,,,
12-05-2021,,,,,,,,,,,,,,,,
12-06-2021,,,,,,,,,,,,,,,,
12-07-2021,,,,,,,,,,,,,,,,
12-08-2021,,,,,,,,,,,,,,,,
12-09-2021,,,,,,,,,,,,,,,,
12-10-2021,,,,,,,,,,,,,,,,
12-11-2021,,,,,,,,,,,,,,,,
12-12-2021,,,,,,,,,,,,,,,,
12-13-2021,,,,,,,,,,,,,,,,
12-14-2021,,,,,,,,,,,,,,,,
12-15-2021,,,,,,,,,,,,,,,,
12-16-2021,,,,,,,,,,,,,,,,
12-17-2021,,,,,,,,,,,,,,,,
12-18-2021,,,,,,,,,,,,,,,,
12-19-2021,,,,,,,,,,,,,,,,
12-20-2021,,,,,,,,,,,,,,,,
12-21-2021,,,,,,,,,,,,,,,,
12-22-2021,,,,,,,,,,,,,,,,
12-23-2021,,,,,,,,,,,,,,,,
12-24-2021,,,,,,,,,,,,,,,,
12-25-2021,,,,,,,,,,,,,,,,
12-26-2021,,,,,,,,,,,,,,,,
12-27-2021,,,,,,,,,,,,,,,,
12-28-2021,,,,,,,,,,,,,,,,
12-29-2021,,,,,,,,,,,,,,,,
12-30-2021,,,,,,,,,,,,,,,,
12-31-2021,,,,,,,,,,,,,,,,
01-01-2022,,,,,,,,,,,,,,,,
01-02-2022,,,,,,,,,,,,,,,,
01-03-2022,,,,,,,,,,,,,,,,
01-04-2022,,,,,,,,,,,,,,,,
