Admin2,,,,,,,,,,,,,,,,,
Province/State,Antofagasta,Araucania,Arica y Parinacota,Atacama,Aysen,Biobio,Coquimbo,Los Lagos,Los Rios,Magallanes,Maule,Metropolitana,Nuble,OHiggins,Tarapaca,Unknown,Valparaiso
Country/Region,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile,Chile
07-25-2021,57952,94331,25561,25852,7939,144440,46068,85323,46969,28572,96821,648757,34307,65426,39182,51,115729
07-26-2021,57998,94433,25582,25921,7947,144552,46137,85392,47054,28576,97020,649234,34334,65471,39208,51,115867
07-27-2021,58054,94541,25595,25995,7960,144682,46182,85487,47140,28579,97089,649679,34358,65506,39229,51,116011
07-28-2021,58082,94617,25621,26043,7961,144810,46224,85541,47190,28581,97164,650068,34388,65537,39244,51,116114
07-29-2021,58104,94675,25637,26095,7961,144898,46265,85600,47266,28588,97228,650494,34408,65571,39266,51,116187
07-30-2021,58121,94731,25632,26121,7959,144994,46294,85641,47309,28590,97275,650733,34428,65590,39282,51,116230
07-31-2021,58176,94823,25654,26175,7965,145119,46355,85710,47397,28592,97362,651323,34476,65630,39315,51,116369
08-01-2021,58209,94897,25674,26217,7968,145252,46398,85764,47478,28596,97450,651838,34501,65681,39337,51,116477
08-02-2021,58242,94970,25692,26250,7970,145385,46458,85818,47541,28601,97527,652290,34527,65739,39360,51,116586
08-03-2021,58262,95052,25704,26288,7975,145483,46499,85893,47612,28608,97598,652725,34557,65790,39384,51,116695
08-04-2021,58343,95122,25728,26309,7975,145583,46546,85960,47688,28609,97678,653150,34584,65820,39435,51,116796
08-05-2021,,,,,,,,,,,,,,,,,
08-06-2021,,,,,,,,,,,,,,,,,
08-07-2021,,,,,,,,,,,,,,,,,
08-08-2021,,,,,,,,,,,,,,,,,
08-09-2021,,,,,,,,,,,,,,,,,
08-10-2021,,,,,,,,,,,,,,,,,
08-11-2021,,,,,,,,,,,,,,,,,
08-12-2021,,,,,,,,,,,,,,,,,
08-13-2021,,,,,,,,,,,,,,,,,
08-14-2021,,,,,,,,,,,,,,,,,
08-15-2021,,,,,,,,,,,,,,,,,
08-16-2021,,,,,,,,,,,,,,,,,
08-17-2021,,,,,,,,,,,,,,,,,
08-18-2021,,,,,,,,,,,,,,,,,
08-19-2021,,,,,,,,,,,,,,,,,
08-20-2021,,,,,,,,,,,,,,,,,
08-21-2021,,,,,,,,,,,,,,,,,
08-22-2021,,,,,,,,,,,,,,,,,
08-23-2021,,,,,,,,,,,,,,,,,
08-24-2021,,,,,,,,,,,,,,,,,
08-25-2021,,,,,,,,,,,,,,,,,
08-26-2021,,,,,,,,,,,,,,,,,
08-27-2021,,,,,,,,,,,,,,,,,
08-28-2021,,,,,,,,,,,,,,,,,
08-29-2021,,,,,,,,,,,,,,,,,
08-30-2021,,,,,,,,,,,,,,,,,
08-31-2021,,,,,,,,,,,,,,,,,
09-01-2021,,,,,,,,,,,,,,,,,
09-02-2021,,,,,,,,,,,,,,,,,
09-03-2021,,,,,,,,,,,,,,,,,
09-04-2021,,,,,,,,,,,,,,,,,
09-05-2021,,,,,,,,,,,,,,,,,
09-06-2021,,,,,,,,,,,,,,,,,
09-07-2021,,,,,,,,,,,,,,,,,
09-08-2021,,,,,,,,,,,,,,,,,
09-09-2021,,,,,,,,,,,,,,,,,
09-10-2021,,,,,,,,,,,,,,,,,
09-11-2021,,,,,,,,,,,,,,,,,
09-12-2021,,,,,,,,,,,,,,,,,
09-13-2021,,,,,,,,,,,,,,,,,
09-14-2021,,,,,,,,,,,,,,,,,
09-15-2021,,,,,,,,,,,,,,,,,
09-16-2021,,,,,,,,,,,,,,,,,
09-17-2021,,,,,,,,,,,,,,,,,
09-18-2021,,,,,,,,,,,,,,,,,
09-19-2021,,,,,,,,,,,,,,,,,
09-20-2021,,,,,,,,,,,,,,,,,
09-21-2021,,,,,,,,,,,,,,,,,
09-22-2021,,,,,,,,,,,,,,,,,
09-23-2021,,,,,,,,,,,,,,,,,
09-24-2021,,,,,,,,,,,,,,,,,
09-25-2021,,,,,,,,,,,,,,,,,
09-26-2021,,,,,,,,,,,,,,,,,
09-27-2021,,,,,,,,,,,,,,,,,
09-28-2021,,,,,,,,,,,,,,,,,
09-29-2021,,,,,,,,,,,,,,,,,
09-30-2021,,,,,,,,,,,,,,,,,
10-01-2021,,,,,,,,,,,,,,,,,
10-02-2021,,,,,,,,,,,,,,,,,
10-03-2021,,,,,,,,,,,,,,,,,
10-04-2021,,,,,,,,,,,,,,,,,
10-05-2021,,,,,,,,,,,,,,,,,
10-06-2021,,,,,,,,,,,,,,,,,
10-07-2021,,,,,,,,,,,,,,,,,
10-08-2021,,,,,,,,,,,,,,,,,
10-09-2021,,,,,,,,,,,,,,,,,
10-10-2021,,,,,,,,,,,,,,,,,
10-11-2021,,,,,,,,,,,,,,,,,
10-12-2021,,,,,,,,,,,,,,,,,
10-13-2021,,,,,,,,,,,,,,,,,
10-14-2021,,,,,,,,,,,,,,,,,
10-15-2021,,,,,,,,,,,,,,,,,
10-16-2021,,,,,,,,,,,,,,,,,
10-17-2021,,,,,,,,,,,,,,,,,
10-18-2021,,,,,,,,,,,,,,,,,
10-19-2021,,,,,,,,,,,,,,,,,
10-20-2021,,,,,,,,,,,,,,,,,
10-21-2021,,,,,,,,,,,,,,,,,
10-22-2021,,,,,,,,,,,,,,,,,
10-23-2021,,,,,,,,,,,,,,,,,
10-24-2021,,,,,,,,,,,,,,,,,
10-25-2021,,,,,,,,,,,,,,,,,
10-26-2021,,,,,,,,,,,,,,,,,
10-27-2021,,,,,,,,,,,,,,,,,
10-28-2021,,,,,,,,,,,,,,,,,
10-29-2021,,,,,,,,,,,,,,,,,
10-30-2021,,,,,,,,,,,,,,,,,
10-31-2021,,,,,,,,,,,,,,,,,
11-01-2021,,,,,,,,,,,,,,,,,
11-02-2021,,,,,,,,,,,,,,,,,
11-03-2021,,,,,,,,,,,,,,,,,
11-04-2021,,,,,,,,,,,,,,,,,
11-05-2021,,,,,,,,,,,,,,,,,
11-06-2021,,,,,,,,,,,,,,,,,
11-07-2021,,,,,,,,,,,,,,,,,
11-08-2021,,,,,,,,,,,,,,,,,
11-09-2021,,,,,,,,,,,,,,,,,
11-10-2021,,,,,,,,,,,,,,,,,
11-11-2021,,,,,,,,,,,,,,,,,
11-12-2021,,,,,,,,,,,,,,,,,
11-13-2021,,,,,,,,,,,,,,,,,
11-14-2021,,,,,,,,,,,,,,,,,
11-15-2021,,,,,,,,,,,,,,,,,
11-16-2021,,,,,,,,,,,,,,,,,
11-17-2021,,,,,,,,,,,,,,,,,
11-18-2021,,,,,,,,,,,,,,,,,
11-19-2021,,,,,,,,,,,,,,,,,
11-20-2021,,,,,,,,,,,,,,,,,
11-21-2021,,,,,,,,,,,,,,,,,
11-22-2021,,,,,,,,,,,,,,,,,
11-23-2021,,,,,,,,,,,,,,,,,
11-24-2021,,,,,,,,,,,,,,,,,
11-25-2021,,,,,,,,,,,,,,,,,
11-26-2021,,,,,,,,,,,,,,,,,
11-27-2021,,,,,,,,,,,,,,,,,
11-28-2021,,,,,,,,,,,,,,,,,
11-29-2021,,,,,,,,,,,,,,,,,
11-30-2021,,,,,,,,,,,,,,,,,
12-01-2021,,,,,,,,,,,,,,,,,
12-02-2021,,,,,,,,,,,,,,,,,
12-03-2021,,,,,,,,,,,,,,,,,
12-04-2021,,,,,,,,,,,,,,,,,
12-05-2021,,,,,,,,,,,,,,,,,
12-06-2021,,,,,,,,,,,,,,,,,
12-07-2021,,,,,,,,,,,,,,,,,
12-08-2021,,,,,,,,,,,,,,,,,
12-09-2021,,,,,,,,,,,,,,,,,
12-10-2021,,,,,,,,,,,,,,,,,
12-11-2021,,,,,,,,,,,,,,,,,
12-12-2021,,,,,,,,,,,,,,,,,
12-13-2021,,,,,,,,,,,,,,,,,
12-14-2021,,,,,,,,,,,,,,,,,
12-15-2021,,,,,,,,,,,,,,,,,
12-16-2021,,,,,,,,,,,,,,,,,
12-17-2021,,,,,,,,,,,,,,,,,
12-18-2021,,,,,,,,,,,,,,,,,
12-19-2021,,,,,,,,,,,,,,,,,
12-20-2021,,,,,,,,,,,,,,,,,
12-21-2021,,,,,,,,,,,,,,,,,
12-22-2021,,,,,,,,,,,,,,,,,
12-23-2021,,,,,,,,,,,,,,,,,
12-24-2021,,,,,,,,,,,,,,,,,
12-25-2021,,,,,,,,,,,,,,,,,
12-26-2021,,,,,,,,,,,,,,,,,
12-27-2021,,,,,,,,,,,,,,,,,
12-28-2021,,,,,,,,,,,,,,,,,
12-29-2021,,,,,,,,,,,,,,,,,
12-30-2021,,,,,,,,,,,,,,,,,
12-31-2021,,,,,,,,,,,,,,,,,
01-01-2022,,,,,,,,,,,,,,,,,
01-02-2022,,,,,,,,,,,,,,,,,
01-03-2022,,,,,,,,,,,,,,,,,
01-04-2022,,,,,,,,,,,,,,,,,
01-05-2022,,,,,,,,,,,,,,,,,
01-06-2022,,,,,,,,,,,,,,,,,
01-07-2022,,,,,,,,,,,,,,,,,
01-08-2022,,,,,,,,,,,,,,,,,
01-09-2022,,,,,,,,,,,,,,,,,
01-10-2022,,,,,,,,,,,,,,,,,
01-11-2022,,,,,,,,,,,,,,,,,
01-12-2022,,,,,,,,,,,,,,,,,
01-13-2022,,,,,,,,,,,,,,,,,
01-14-2022,,,,,,,,,,,,,,,,,
01-15-2022,,,,,,,,,,,,,,,,,
01-16-2022,,,,,,,,,,,,,,,,,
01-17-2022,,,,,,,,,,,,,,,,,
01-18-2022,,,,,,,,,,,,,,,,,
01-19-2022,,,,,,,,,,,,,,,,,
01-20-2022,,,,,,,,,,,,,,,,,
01-21-2022,,,,,,,,,,,,,,,,,
01-22-2022,,,,,,,,,,,,,,,,,
01-23-2022,,,,,,,,,,,,,,,,,
01-24-2022,,,,,,,,,,,,,,,,,
01-25-2022,,,,,,,,,,,,,,,,,
01-26-2022,,,,,,,,,,,,,,,,,
01-27-2022,,,,,,,,,,,,,,,,,
01-28-2022,,,,,,,,,,,,,,,,,
01-29-2022,,,,,,,,,,,,,,,,,
01-30-2022,,,,,,,,,,,,,,,,,
01-31-2022,,,,,,,,,,,,,,,,,
02-01-2022,,,,,,,,,,,,,,,,,
02-02-2022,,,,,,,,,,,,,,,,,
02-03-2022,,,,,,,,,,,,,,,,,
02-04-2022,,,,,,,,,,,,,,,,,
02-05-2022,,,,,,,,,,,,,,,,,
02-06-2022,,,,,,,,,,,,,,,,,
02-07-2022,,,,,,,,,,,,,,,,,
02-08-2022,,,,,,,,,,,,,,,,,
02-09-2022,,,,,,,,,,,,,,,,,
02-10-2022,,,,,,,,,,,,,,,,,
02-11-2022,,,,,,,,,,,,,,,,,
02-12-2022,,,,,,,,,,,,,,,,,
02-13-2022,,,,,,,,,,,,,,,,,
02-14-2022,,,,,,,,,,,,,,,,,
02-15-2022,,,,,,,,,,,,,,,,,
02-16-2022,,,,,,,,,,,,,,,,,
02-17-2022,,,,,,,,,,,,,,,,,
02-18-2022,,,,,,,,,,,,,,,,,
02-19-2022,,,,,,,,,,,,,,,,,
02-20-2022,,,,,,,,,,,,,,,,,
02-21-2022,,,,,,,,,,,,,,,,,
02-22-2022,,,,,,,,,,,,,,,,,
02-23-2022,,,,,,,,,,,,,,,,,
02-24-2022,,,,,,,,,,,,,,,,,
02-25-2022,,,,,,,,,,,,,,,,,
02-26-2022,,,,,,,,,,,,,,,,,
02-27-2022,,,,,,,,,,,,,,,,,
02-28-2022,,,,,,,,,,,,,,,,,
03-01-2022,,,,,,,,,,,,,,,,,
03-02-2022,,,,,,,,,,,,,,,,,
03-03-2022,,,,,,,,,,,,,,,,,
03-04-2022,,,,,,,,,,,,,,,,,
03-05-2022,,,,,,,,,,,,,,,,,
03-06-2022,,,,,,,,,,,,,,,,,
03-07-2022,,,,,,,,,,,,,,,,,
03-08-2022,,,,,,,,,,,,,,,,,
03-09-2022,,,,,,,,,,,,,,,,,
03-10-2022,,,,,,,,,,,,,,,,,
03-11-2022,,,,,,,,,,,,,,,,,
03-12-2022,,,,,,,,,,,,,,,,,
03-13-2022,,,,,,,,,,,,,,,,,
03-14-2022,,,,,,,,,,,,,,,,,
03-15-2022,,,,,,,,,,,,,,,,,
03-16-2022,,,,,,,,,,,,,,,,,
03-17-2022,,,,,,,,,,,,,,,,,
03-18-2022,,,,,,,,,,,,,,,,,
03-19-2022,,,,,,,,,,,,,,,,,
03-20-2022,,,,,,,,,,,,,,,,,
03-21-2022,,,,,,,,,,,,,,,,,
03-22-2022,,,,,,,,,,,,,,,,,
03-23-2022,,,,,,,,,,,,,,,,,
03-24-2022,,,,,,,,,,,,,,,,,
03-25-2022,,,,,,,,,,,,,,,,,
03-26-2022,,,,,,,,,,,,,,,,,
03-27-2022,,,,,,,,,,,,,,,,,
03-28-2022,,,,,,,,,,,,,,,,,
03-29-2022,,,,,,,,,,,,,,,,,
03-30-2022,,,,,,,,,,,,,,,,,
03-31-2022,,,,,,,,,,,,,,,,,
04-01-2022,,,,,,,,,,,,,,,,,
04-02-2022,,,,,,,,,,,,,,,,,
04-03-2022,,,,,,,,,,,,,,,,,
04-04-2022,,,,,,,,,,,,,,,,,
04-05-2022,,,,,,,,,,,,,,,,,
04-06-2022,,,,,,,,,,,,,,,,,
04-07-2022,,,,,,,,,,,,,,,,,
04-08-2022,,,,,,,,,,,,,,,,,
04-09-2022,,,,,,,,,,,,,,,,,
04-10-2022,,,,,,,,,,,,,,,,,
04-11-2022,,,,,,,,,,,,,,,,,
04-12-2022,,,,,,,,,,,,,,,,,
04-13-2022,,,,,,,,,,,,,,,,,
04-14-2022,,,,,,,,,,,,,,,,,
04-15-2022,,,,,,,,,,,,,,,,,
04-16-2022,,,,,,,,,,,,,,,,,
04-17-2022,,,,,,,,,,,,,,,,,
04-18-2022,,,,,,,,,,,,,,,,,
04-19-2022,,,,,,,,,,,,,,,,,
04-20-2022,,,,,,,,,,,,,,,,,
04-21-2022,,,,,,,,,,,,,,,,,
04-22-2022,,,,,,,,,,,,,,,,,
04-23-2022,,,,,,,,,,,,,,,,,
04-24-2022,,,,,,,,,,,,,,,,,
04-25-2022,,,,,,,,,,,,,,,,,
04-26-2022,,,,,,,,,,,,,,,,,
04-27-2022,,,,,,,,,,,,,,,,,
04-28-2022,,,,,,,,,,,,,,,,,
04-29-2022,,,,,,,,,,,,,,,,,
04-30-2022,,,,,,,,,,,,,,,,,
05-01-2022,,,,,,,,,,,,,,,,,
05-02-2022,,,,,,,,,,,,,,,,,
05-03-2022,,,,,,,,,,,,,,,,,
05-04-2022,,,,,,,,,,,,,,,,,
05-05-2022,,,,,,,,,,,,,,,,,
05-06-2022,,,,,,,,,,,,,,,,,
05-07-2022,,,,,,,,,,,,,,,,,
05-08-2022,,,,,,,,,,,,,,,,,
05-09-2022,,,,,,,,,,,,,,,,,
05-10-2022,,,,,,,,,,,,,,,,,
05-11-2022,,,,,,,,,,,,,,,,,
05-12-2022,,,,,,,,,,,,,,,,,
05-13-2022,,,,,,,,,,,,,,,,,
05-14-2022,,,,,,,,,,,,,,,,,
05-15-2022,,,,,,,,,,,,,,,,,
05-16-2022,,,,,,,,,,,,,,,,,
05-17-2022,,,,,,,,,,,,,,,,,
05-18-2022,,,,,,,,,,,,,,,,,
05-19-2022,,,,,,,,,,,,,,,,,
05-20-2022,,,,,,,,,,,,,,,,,
05-21-2022,,,,,,,,,,,,,,,,,
05-22-2022,,,,,,,,,,,,,,,,,
05-23-2022,,,,,,,,,,,,,,,,,
05-24-2022,,,,,,,,,,,,,,,,,
05-25-2022,,,,,,,,,,,,,,,,,
05-26-2022,,,,,,,,,,,,,,,,,
05-27-2022,,,,,,,,,,,,,,,,,
05-28-2022,,,,,,,,,,,,,,,,,
05-29-2022,,,,,,,,,,,,,,,,,
05-30-2022,,,,,,,,,,,,,,,,,
05-31-2022,,,,,,,,,,,,,,,,,
06-01-2022,,,,,,,,,,,,,,,,,
06-02-2022,,,,,,,,,,,,,,,,,
06-03-2022,,,,,,,,,,,,,,,,,
06-04-2022,,,,,,,,,,,,,,,,,
06-05-2022,,,,,,,,,,,,,,,,,
06-06-2022,,,,,,,,,,,,,,,,,
06-07-2022,,,,,,,,,,,,,,,,,
06-08-2022,,,,,,,,,,,,,,,,,
06-09-2022,,,,,,,,,,,,,,,,,
06-10-2022,,,,,,,,,,,,,,,,,
06-11-2022,,,,,,,,,,,,,,,,,
06-12-2022,,,,,,,,,,,,,,,,,
06-13-2022,,,,,,,,,,,,,,,,,
06-14-2022,,,,,,,,,,,,,,,,,
06-15-2022,,,,,,,,,,,,,,,,,
06-16-2022,,,,,,,,,,,,,,,,,
06-17-2022,,,,,,,,,,,,,,,,,
06-18-2022,,,,,,,,,,,,,,,,,
06-19-2022,,,,,,,,,,,,,,,,,
06-20-2022,,,,,,,,,,,,,,,,,
06-21-2022,,,,,,,,,,,,,,,,,
06-22-2022,,,,,,,,,,,,,,,,,
06-23-2022,,,,,,,,,,,,,,,,,
06-24-2022,,,,,,,,,,,,,,,,,
06-25-2022,,,,,,,,,,,,,,,,,
06-26-2022,,,,,,,,,,,,,,,,,
06-27-2022,,,,,,,,,,,,,,,,,
06-28-2022,,,,,,,,,,,,,,,,,
06-29-2022,,,,,,,,,,,,,,,,,
06-30-2022,,,,,,,,,,,,,,,,,
07-01-2022,,,,,,,,,,,,,,,,,
07-02-2022,,,,,,,,,,,,,,,,,
07-03-2022,,,,,,,,,,,,,,,,,
07-04-2022,,,,,,,,,,,,,,,,,
